movie_id,release_date,year,month,quarter,day_of_week
41382,2010-08-20 00:00:00,2010,8,3,Friday
13960,2006-03-31 00:00:00,2006,3,1,Friday
114150,2012-09-28 00:00:00,2012,9,3,Friday
26602,2001-08-22 00:00:00,2001,8,3,Wednesday
10223,1998-12-11 00:00:00,1998,12,4,Friday
16028,2002-11-01 00:00:00,2002,11,4,Friday
15639,2006-03-24 00:00:00,2006,3,1,Friday
16112,1999-10-01 00:00:00,1999,10,4,Friday
26390,2009-01-16 00:00:00,2009,1,1,Friday
27759,1963-05-06 00:00:00,1963,5,2,Monday
109428,2013-04-05 00:00:00,2013,4,2,Friday
23049,2009-02-06 00:00:00,2009,2,1,Friday
9310,2006-03-04 00:00:00,2006,3,1,Saturday
11411,1987-07-23 00:00:00,1987,7,3,Thursday
16988,2008-01-25 00:00:00,2008,1,1,Friday
7304,2006-01-06 00:00:00,2006,1,1,Friday
24747,2004-04-30 00:00:00,2004,4,2,Friday
58048,1986-08-29 00:00:00,1986,8,3,Friday
1491,2006-08-18 00:00:00,2006,8,3,Friday
2989,1981-11-12 00:00:00,1981,11,4,Thursday
10629,2003-07-11 00:00:00,2003,7,3,Friday
255343,2014-10-11 00:00:00,2014,10,4,Saturday
4723,2006-05-15 00:00:00,2006,5,2,Monday
10800,2008-03-19 00:00:00,2008,3,1,Wednesday
25763,1977-09-10 00:00:00,1977,9,3,Saturday
79694,2012-08-23 00:00:00,2012,8,3,Thursday
4032,1991-11-27 00:00:00,1991,11,4,Wednesday
18615,2006-08-30 00:00:00,2006,8,3,Wednesday
10673,1987-12-10 00:00:00,1987,12,4,Thursday
4584,1995-12-13 00:00:00,1995,12,4,Wednesday
2977,2007-03-02 00:00:00,2007,3,1,Friday
10760,2007-09-21 00:00:00,2007,9,3,Friday
11093,2003-12-19 00:00:00,2003,12,4,Friday
207,1989-06-02 00:00:00,1989,6,2,Friday
8467,1994-12-16 00:00:00,1994,12,4,Friday
639,1989-07-21 00:00:00,1989,7,3,Friday
24226,1982-12-08 00:00:00,1982,12,4,Wednesday
9285,2000-05-19 00:00:00,2000,5,2,Friday
14709,1999-01-15 00:00:00,1999,1,1,Friday
74643,2011-05-15 00:00:00,2011,5,2,Sunday
13788,2009-01-09 00:00:00,2009,1,1,Friday
83666,2012-05-16 00:00:00,2012,5,2,Wednesday
10781,2006-10-06 00:00:00,2006,10,4,Friday
318850,2016-03-10 00:00:00,2016,3,1,Thursday
13908,2002-08-02 00:00:00,2002,8,3,Friday
1417,2006-05-27 00:00:00,2006,5,2,Saturday
39180,2001-03-02 00:00:00,2001,3,1,Friday
16161,2001-06-27 00:00:00,2001,6,2,Wednesday
49950,2011-02-04 00:00:00,2011,2,1,Friday
10956,2001-04-10 00:00:00,2001,4,2,Tuesday
9594,1991-08-10 00:00:00,1991,8,3,Saturday
4638,2007-02-14 00:00:00,2007,2,1,Wednesday
13972,2008-09-12 00:00:00,2008,9,3,Friday
5038,2008-08-15 00:00:00,2008,8,3,Friday
13491,2007-12-17 00:00:00,2007,12,4,Monday
10571,2000-06-16 00:00:00,2000,6,2,Friday
10994,2002-10-11 00:00:00,2002,10,4,Friday
19994,2009-09-18 00:00:00,2009,9,3,Friday
25166,2000-03-03 00:00:00,2000,3,1,Friday
30890,1987-01-30 00:00:00,1987,1,1,Friday
23169,2010-03-12 00:00:00,2010,3,1,Friday
17403,2003-07-18 00:00:00,2003,7,3,Friday
12120,1988-12-09 00:00:00,1988,12,4,Friday
9800,1993-12-22 00:00:00,1993,12,4,Wednesday
1090,1999-04-16 00:00:00,1999,4,2,Friday
18475,2004-09-03 00:00:00,2004,9,3,Friday
40160,1979-10-19 00:00:00,1979,10,4,Friday
18074,2000-09-09 00:00:00,2000,9,3,Saturday
9689,2002-05-03 00:00:00,2002,5,2,Friday
9781,1999-08-13 00:00:00,1999,8,3,Friday
8009,1986-03-07 00:00:00,1986,3,1,Friday
3877,2007-09-26 00:00:00,2007,9,3,Wednesday
8854,1997-08-15 00:00:00,1997,8,3,Friday
152599,2013-07-03 00:00:00,2013,7,3,Wednesday
18840,2005-10-30 00:00:00,2005,10,4,Sunday
68727,2013-03-27 00:00:00,2013,3,1,Wednesday
12657,2004-05-28 00:00:00,2004,5,2,Friday
8265,2008-01-09 00:00:00,2008,1,1,Wednesday
12410,2008-12-11 00:00:00,2008,12,4,Thursday
34647,2009-05-05 00:00:00,2009,5,2,Tuesday
73935,2012-08-25 00:00:00,2012,8,3,Saturday
28178,2009-06-13 00:00:00,2009,6,2,Saturday
185567,2013-12-04 00:00:00,2013,12,4,Wednesday
264656,2014-05-18 00:00:00,2014,5,2,Sunday
35696,2002-06-21 00:00:00,2002,6,2,Friday
16351,2002-05-20 00:00:00,2002,5,2,Monday
38717,2001-01-23 00:00:00,2001,1,1,Tuesday
18777,2005-09-12 00:00:00,2005,9,3,Monday
2110,2001-10-31 00:00:00,2001,10,4,Wednesday
9035,2006-03-31 00:00:00,2006,3,1,Friday
90,1984-11-29 00:00:00,1984,11,4,Thursday
771,1990-11-09 00:00:00,1990,11,4,Friday
12154,1987-11-27 00:00:00,1987,11,4,Friday
9576,1982-12-16 00:00:00,1982,12,4,Thursday
744,1986-05-16 00:00:00,1986,5,2,Friday
146,2000-10-01 00:00:00,2000,10,4,Sunday
14,1999-09-15 00:00:00,1999,9,3,Wednesday
45269,2010-09-06 00:00:00,2010,9,3,Monday
9493,1988-12-09 00:00:00,1988,12,4,Friday
22556,2008-12-17 00:00:00,2008,12,4,Wednesday
873,1985-12-18 00:00:00,1985,12,4,Wednesday
33196,2009-06-06 00:00:00,2009,6,2,Saturday
205596,2014-11-14 00:00:00,2014,11,4,Friday
10765,1980-10-06 00:00:00,1980,10,4,Monday
16769,1980-03-07 00:00:00,1980,3,1,Friday
33217,2010-03-19 00:00:00,2010,3,1,Friday
132232,2013-01-17 00:00:00,2013,1,1,Thursday
11153,1983-07-28 00:00:00,1983,7,3,Thursday
208134,2013-10-22 00:00:00,2013,10,4,Tuesday
1165,2006-09-15 00:00:00,2006,9,3,Friday
4011,1988-02-29 00:00:00,1988,2,1,Monday
17202,2007-10-12 00:00:00,2007,10,4,Friday
9587,1994-12-21 00:00:00,1994,12,4,Wednesday
65086,2012-02-01 00:00:00,2012,2,1,Wednesday
10053,2006-02-03 00:00:00,2006,2,1,Friday
11870,2002-02-08 00:00:00,2002,2,1,Friday
11778,1978-12-08 00:00:00,1978,12,4,Friday
586,1997-12-25 00:00:00,1997,12,4,Thursday
18736,2003-04-25 00:00:00,2003,4,2,Friday
134411,2013-02-21 00:00:00,2013,2,1,Thursday
287903,2015-11-26 00:00:00,2015,11,4,Thursday
9276,1998-12-25 00:00:00,1998,12,4,Friday
15765,1993-06-09 00:00:00,1993,6,2,Wednesday
2142,1997-08-15 00:00:00,1997,8,3,Friday
11397,2001-12-07 00:00:00,2001,12,4,Friday
77016,2012-09-20 00:00:00,2012,9,3,Thursday
11478,2000-03-31 00:00:00,2000,3,1,Friday
266856,2014-11-26 00:00:00,2014,11,4,Wednesday
13411,2003-04-10 00:00:00,2003,4,2,Thursday
10564,2000-04-27 00:00:00,2000,4,2,Thursday
947,1962-12-10 00:00:00,1962,12,4,Monday
24150,2009-08-28 00:00:00,2009,8,3,Friday
228970,2014-12-05 00:00:00,2014,12,4,Friday
18405,2009-03-13 00:00:00,2009,3,1,Friday
6961,2005-02-04 00:00:00,2005,2,1,Friday
11442,2002-07-01 00:00:00,2002,7,3,Monday
2493,1987-09-18 00:00:00,1987,9,3,Friday
14047,2007-12-27 00:00:00,2007,12,4,Thursday
64690,2011-08-06 00:00:00,2011,8,3,Saturday
11132,2004-02-17 00:00:00,2004,2,1,Tuesday
17127,1998-04-17 00:00:00,1998,4,2,Friday
1562,2007-04-26 00:00:00,2007,4,2,Thursday
232679,2014-08-22 00:00:00,2014,8,3,Friday
17880,2005-02-18 00:00:00,2005,2,1,Friday
14736,2000-04-21 00:00:00,2000,4,2,Friday
9434,1997-04-11 00:00:00,1997,4,2,Friday
23706,2009-09-04 00:00:00,2009,9,3,Friday
11531,2000-10-27 00:00:00,2000,10,4,Friday
9100,1996-05-03 00:00:00,1996,5,2,Friday
116,2005-10-26 00:00:00,2005,10,4,Wednesday
38843,2010-07-23 00:00:00,2010,7,3,Friday
1245,1993-11-05 00:00:00,1993,11,4,Friday
4995,1997-09-11 00:00:00,1997,9,3,Thursday
10413,1993-01-15 00:00:00,1993,1,1,Friday
14012,2006-10-20 00:00:00,2006,10,4,Friday
9793,2007-03-22 00:00:00,2007,3,1,Thursday
12212,2000-09-19 00:00:00,2000,9,3,Tuesday
13768,2002-10-11 00:00:00,2002,10,4,Friday
8975,2006-10-13 00:00:00,2006,10,4,Friday
342521,2016-04-21 00:00:00,2016,4,2,Thursday
45272,2010-12-22 00:00:00,2010,12,4,Wednesday
9424,1998-07-24 00:00:00,1998,7,3,Friday
97367,2013-03-20 00:00:00,2013,3,1,Wednesday
254904,2014-08-27 00:00:00,2014,8,3,Wednesday
18681,1999-09-04 00:00:00,1999,9,3,Saturday
12162,2008-10-10 00:00:00,2008,10,4,Friday
11495,1984-05-11 00:00:00,1984,5,2,Friday
64689,2012-09-20 00:00:00,2012,9,3,Thursday
157849,2014-07-25 00:00:00,2014,7,3,Friday
13166,2001-04-18 00:00:00,2001,4,2,Wednesday
15511,2008-01-11 00:00:00,2008,1,1,Friday
37003,2007-05-19 00:00:00,2007,5,2,Saturday
12211,2000-09-01 00:00:00,2000,9,3,Friday
13816,2006-08-25 00:00:00,2006,8,3,Friday
51828,2011-03-02 00:00:00,2011,3,1,Wednesday
22798,2009-09-13 00:00:00,2009,9,3,Sunday
7501,2001-09-07 00:00:00,2001,9,3,Friday
10743,2003-04-25 00:00:00,2003,4,2,Friday
37718,1999-08-27 00:00:00,1999,8,3,Friday
15237,2004-07-02 00:00:00,2004,7,3,Friday
9686,1989-03-10 00:00:00,1989,3,1,Friday
17644,1998-01-01 00:00:00,1998,1,1,Thursday
97430,2012-11-02 00:00:00,2012,11,4,Friday
12257,1998-11-25 00:00:00,1998,11,4,Wednesday
13539,2000-03-23 00:00:00,2000,3,1,Thursday
68,1985-02-20 00:00:00,1985,2,1,Wednesday
14024,2004-08-10 00:00:00,2004,8,3,Tuesday
115,1998-03-06 00:00:00,1998,3,1,Friday
7874,2006-12-08 00:00:00,2006,12,4,Friday
4911,2002-12-14 00:00:00,2002,12,4,Saturday
1988,2007-01-01 00:00:00,2007,1,1,Monday
16222,2000-03-31 00:00:00,2000,3,1,Friday
9557,2002-10-01 00:00:00,2002,10,4,Tuesday
9026,2002-05-17 00:00:00,2002,5,2,Friday
57943,1998-02-01 00:00:00,1998,2,1,Sunday
18276,2006-05-05 00:00:00,2006,5,2,Friday
8321,2008-02-08 00:00:00,2008,2,1,Friday
72359,2013-05-09 00:00:00,2013,5,2,Thursday
10186,2008-08-20 00:00:00,2008,8,3,Wednesday
25704,2009-08-21 00:00:00,2009,8,3,Friday
133694,2012-09-23 00:00:00,2012,9,3,Sunday
19265,2009-06-19 00:00:00,2009,6,2,Friday
36047,2000-07-19 00:00:00,2000,7,3,Wednesday
8053,2005-11-17 00:00:00,2005,11,4,Thursday
2290,1999-09-16 00:00:00,1999,9,3,Thursday
5236,2005-09-05 00:00:00,2005,9,3,Monday
6552,1999-04-30 00:00:00,1999,4,2,Friday
1018,2001-05-16 00:00:00,2001,5,2,Wednesday
10075,2007-01-26 00:00:00,2007,1,1,Friday
38031,2010-05-23 00:00:00,2010,5,2,Sunday
42188,2010-09-15 00:00:00,2010,9,3,Wednesday
112430,2007-08-05 00:00:00,2007,8,3,Sunday
6687,2008-01-18 00:00:00,2008,1,1,Friday
13853,1986-01-17 00:00:00,1986,1,1,Friday
31306,1999-10-22 00:00:00,1999,10,4,Friday
8461,2007-10-20 00:00:00,2007,10,4,Saturday
331592,2015-09-11 00:00:00,2015,9,3,Friday
47692,1999-11-24 00:00:00,1999,11,4,Wednesday
19,1927-01-10 00:00:00,1927,1,1,Monday
10045,2004-11-09 00:00:00,2004,11,4,Tuesday
400,1995-12-01 00:00:00,1995,12,4,Friday
253450,2015-08-27 00:00:00,2015,8,3,Thursday
9104,2001-09-08 00:00:00,2001,9,3,Saturday
11190,2003-06-25 00:00:00,2003,6,2,Wednesday
16353,2008-12-04 00:00:00,2008,12,4,Thursday
23759,2010-02-15 00:00:00,2010,2,1,Monday
24206,1996-06-26 00:00:00,1996,6,2,Wednesday
10185,2008-08-07 00:00:00,2008,8,3,Thursday
75033,2011-09-16 00:00:00,2011,9,3,Friday
74536,2011-11-04 00:00:00,2011,11,4,Friday
31668,2001-10-14 00:00:00,2001,10,4,Sunday
13501,2007-01-25 00:00:00,2007,1,1,Thursday
15208,2008-07-04 00:00:00,2008,7,3,Friday
172391,2013-07-18 00:00:00,2013,7,3,Thursday
262543,2014-10-09 00:00:00,2014,10,4,Thursday
9288,2005-01-01 00:00:00,2005,1,1,Saturday
20083,2009-03-22 00:00:00,2009,3,1,Sunday
40880,2001-06-29 00:00:00,2001,6,2,Friday
137,1993-02-11 00:00:00,1993,2,1,Thursday
264999,2015-07-01 00:00:00,2015,7,3,Wednesday
454,1996-10-31 00:00:00,1996,10,4,Thursday
53457,2010-09-16 00:00:00,2010,9,3,Thursday
288980,2014-08-21 00:00:00,2014,8,3,Thursday
33,1992-08-07 00:00:00,1992,8,3,Friday
1951,2005-05-16 00:00:00,2005,5,2,Monday
12405,2008-05-12 00:00:00,2008,5,2,Monday
10998,1987-09-11 00:00:00,1987,9,3,Friday
114,1990-03-23 00:00:00,1990,3,1,Friday
9396,1988-05-19 00:00:00,1988,5,2,Thursday
319910,2015-03-15 00:00:00,2015,3,1,Sunday
2604,1989-12-20 00:00:00,1989,12,4,Wednesday
864,1993-09-30 00:00:00,1993,9,3,Thursday
14435,2009-01-16 00:00:00,2009,1,1,Friday
1931,2007-05-16 00:00:00,2007,5,2,Wednesday
691,1977-07-07 00:00:00,1977,7,3,Thursday
9877,1998-09-25 00:00:00,1998,9,3,Friday
62008,2012-02-23 00:00:00,2012,2,1,Thursday
12227,1991-01-18 00:00:00,1991,1,1,Friday
13824,1999-10-08 00:00:00,1999,10,4,Friday
71688,2011-12-30 00:00:00,2011,12,4,Friday
15173,2002-10-04 00:00:00,2002,10,4,Friday
8291,1993-07-23 00:00:00,1993,7,3,Friday
13950,2002-03-08 00:00:00,2002,3,1,Friday
12158,1995-10-27 00:00:00,1995,10,4,Friday
11586,1977-06-17 00:00:00,1977,6,2,Friday
10008,2005-05-05 00:00:00,2005,5,2,Thursday
2830,2003-08-21 00:00:00,2003,8,3,Thursday
12403,2009-06-08 00:00:00,2009,6,2,Monday
34563,2010-03-12 00:00:00,2010,3,1,Friday
14557,1998-08-21 00:00:00,1998,8,3,Friday
10368,1999-03-25 00:00:00,1999,3,1,Thursday
10280,1996-10-25 00:00:00,1996,10,4,Friday
12637,1977-06-21 00:00:00,1977,6,2,Tuesday
34152,1994-05-13 00:00:00,1994,5,2,Friday
14434,2007-03-16 00:00:00,2007,3,1,Friday
11470,2001-07-24 00:00:00,2001,7,3,Tuesday
10741,2006-09-05 00:00:00,2006,9,3,Tuesday
24940,2001-02-02 00:00:00,2001,2,1,Friday
82679,2012-10-25 00:00:00,2012,10,4,Thursday
2013,2007-05-22 00:00:00,2007,5,2,Tuesday
1440,2006-10-06 00:00:00,2006,10,4,Friday
18041,2000-04-21 00:00:00,2000,4,2,Friday
28029,1999-01-29 00:00:00,1999,1,1,Friday
1123,2006-10-27 00:00:00,2006,10,4,Friday
14033,2001-09-06 00:00:00,2001,9,3,Thursday
87729,1995-03-31 00:00:00,1995,3,1,Friday
16899,2008-01-01 00:00:00,2008,1,1,Tuesday
41317,1978-11-02 00:00:00,1978,11,4,Thursday
245700,2014-10-31 00:00:00,2014,10,4,Friday
37842,2009-05-20 00:00:00,2009,5,2,Wednesday
9045,2002-02-13 00:00:00,2002,2,1,Wednesday
44092,2010-09-01 00:00:00,2010,9,3,Wednesday
16005,2008-09-26 00:00:00,2008,9,3,Friday
44754,2011-09-30 00:00:00,2011,9,3,Friday
23988,2009-10-27 00:00:00,2009,10,4,Tuesday
43949,2010-08-06 00:00:00,2010,8,3,Friday
142,2005-09-02 00:00:00,2005,9,3,Friday
9603,1995-07-19 00:00:00,1995,7,3,Wednesday
10712,2002-09-01 00:00:00,2002,9,3,Sunday
243938,2015-02-20 00:00:00,2015,2,1,Friday
10876,2000-11-22 00:00:00,2000,11,4,Wednesday
86838,2012-09-07 00:00:00,2012,9,3,Friday
25208,2001-01-19 00:00:00,2001,1,1,Friday
613,2004-09-08 00:00:00,2004,9,3,Wednesday
1913,2004-09-03 00:00:00,2004,9,3,Friday
97370,2014-03-14 00:00:00,2014,3,1,Friday
801,1987-12-23 00:00:00,1987,12,4,Wednesday
70829,2010-12-29 00:00:00,2010,12,4,Wednesday
54518,2011-02-11 00:00:00,2011,2,1,Friday
44214,2010-12-02 00:00:00,2010,12,4,Thursday
240,1974-12-20 00:00:00,1974,12,4,Friday
9816,2001-01-12 00:00:00,2001,1,1,Friday
10131,1988-08-19 00:00:00,1988,8,3,Friday
339984,2016-03-17 00:00:00,2016,3,1,Thursday
8859,2000-12-15 00:00:00,2000,12,4,Friday
11967,1988-08-12 00:00:00,1988,8,3,Friday
239563,2014-10-09 00:00:00,2014,10,4,Thursday
222899,2014-02-14 00:00:00,2014,2,1,Friday
4951,1999-03-30 00:00:00,1999,3,1,Tuesday
10985,2002-05-10 00:00:00,2002,5,2,Friday
9644,1993-02-04 00:00:00,1993,2,1,Thursday
332567,2016-06-24 00:00:00,2016,6,2,Friday
1954,2004-01-22 00:00:00,2004,1,1,Thursday
15489,2000-02-11 00:00:00,2000,2,1,Friday
15250,2007-11-27 00:00:00,2007,11,4,Tuesday
22345,1999-03-12 00:00:00,1999,3,1,Friday
9448,1998-04-24 00:00:00,1998,4,2,Friday
38223,1996-07-10 00:00:00,1996,7,3,Wednesday
11186,1990-11-09 00:00:00,1990,11,4,Friday
136835,2014-09-10 00:00:00,2014,9,3,Wednesday
5876,2007-11-21 00:00:00,2007,11,4,Wednesday
264660,2015-01-21 00:00:00,2015,1,1,Wednesday
492,1999-09-30 00:00:00,1999,9,3,Thursday
25462,2001-09-07 00:00:00,2001,9,3,Friday
238603,2014-06-14 00:00:00,2014,6,2,Saturday
10691,2001-06-29 00:00:00,2001,6,2,Friday
1251,2006-12-19 00:00:00,2006,12,4,Tuesday
5172,2006-10-15 00:00:00,2006,10,4,Sunday
58680,1998-05-08 00:00:00,1998,5,2,Friday
264644,2015-10-16 00:00:00,2015,10,4,Friday
14577,1998-06-12 00:00:00,1998,6,2,Friday
11592,1994-04-13 00:00:00,1994,4,2,Wednesday
16406,1999-08-04 00:00:00,1999,8,3,Wednesday
19052,1999-11-04 00:00:00,1999,11,4,Thursday
3682,1998-08-28 00:00:00,1998,8,3,Friday
9683,2001-08-24 00:00:00,2001,8,3,Friday
2084,2001-09-06 00:00:00,2001,9,3,Thursday
107811,2013-03-01 00:00:00,2013,3,1,Friday
2266,2006-05-16 00:00:00,2006,5,2,Tuesday
13074,2007-06-14 00:00:00,2007,6,2,Thursday
144340,2013-03-21 00:00:00,2013,3,1,Thursday
48217,2000-01-01 00:00:00,2000,1,1,Saturday
28211,2009-03-25 00:00:00,2009,3,1,Wednesday
47502,1996-04-03 00:00:00,1996,4,2,Wednesday
9950,2006-03-16 00:00:00,2006,3,1,Thursday
84892,2012-09-20 00:00:00,2012,9,3,Thursday
24227,1993-05-14 00:00:00,1993,5,2,Friday
9672,2006-11-16 00:00:00,2006,11,4,Thursday
44853,2000-12-29 00:00:00,2000,12,4,Friday
157544,2015-07-24 00:00:00,2015,7,3,Friday
59678,2011-05-12 00:00:00,2011,5,2,Thursday
79777,2011-12-23 00:00:00,2011,12,4,Friday
158011,2013-03-14 00:00:00,2013,3,1,Thursday
407887,2016-07-27 00:00:00,2016,7,3,Wednesday
17043,2002-07-26 00:00:00,2002,7,3,Friday
8952,2009-01-18 00:00:00,2009,1,1,Sunday
62204,1981-12-15 00:00:00,1981,12,4,Tuesday
13435,2002-12-19 00:00:00,2002,12,4,Thursday
17187,2002-11-22 00:00:00,2002,11,4,Friday
319,1993-09-09 00:00:00,1993,9,3,Thursday
59457,2010-07-15 00:00:00,2010,7,3,Thursday
9504,1992-09-15 00:00:00,1992,9,3,Tuesday
37414,2010-02-19 00:00:00,2010,2,1,Friday
6217,1982-04-02 00:00:00,1982,4,2,Friday
26688,2009-09-09 00:00:00,2009,9,3,Wednesday
43867,1937-09-03 00:00:00,1937,9,3,Friday
6615,2007-10-12 00:00:00,2007,10,4,Friday
14574,2008-05-07 00:00:00,2008,5,2,Wednesday
16,2000-05-17 00:00:00,2000,5,2,Wednesday
39780,1997-12-31 00:00:00,1997,12,4,Wednesday
21612,1996-01-26 00:00:00,1996,1,1,Friday
36691,2009-09-07 00:00:00,2009,9,3,Monday
23631,2010-09-01 00:00:00,2010,9,3,Wednesday
45324,2010-09-16 00:00:00,2010,9,3,Thursday
12144,1988-11-18 00:00:00,1988,11,4,Friday
11658,2004-02-05 00:00:00,2004,2,1,Thursday
56601,2010-04-01 00:00:00,2010,4,2,Thursday
9552,1973-12-26 00:00:00,1973,12,4,Wednesday
578,1975-06-18 00:00:00,1975,6,2,Wednesday
2105,1999-07-09 00:00:00,1999,7,3,Friday
126319,2012-12-12 00:00:00,2012,12,4,Wednesday
10136,1986-12-12 00:00:00,1986,12,4,Friday
67660,2012-04-16 00:00:00,2012,4,2,Monday
10611,2002-04-01 00:00:00,2002,4,2,Monday
154,1982-06-03 00:00:00,1982,6,2,Thursday
3049,1994-02-04 00:00:00,1994,2,1,Friday
860,1983-06-03 00:00:00,1983,6,2,Friday
9281,1985-02-08 00:00:00,1985,2,1,Friday
75674,2012-02-24 00:00:00,2012,2,1,Friday
9762,2006-08-11 00:00:00,2006,8,3,Friday
3179,1996-12-15 00:00:00,1996,12,4,Sunday
184,1997-12-24 00:00:00,1997,12,4,Wednesday
13335,2008-04-25 00:00:00,2008,4,2,Friday
76726,2012-02-01 00:00:00,2012,2,1,Wednesday
10269,1983-11-18 00:00:00,1983,11,4,Friday
36819,1981-07-13 00:00:00,1981,7,3,Monday
17130,2002-02-15 00:00:00,2002,2,1,Friday
57214,2012-03-01 00:00:00,2012,3,1,Thursday
11202,1970-01-25 00:00:00,1970,1,1,Sunday
9357,2002-08-21 00:00:00,2002,8,3,Wednesday
13812,2008-10-10 00:00:00,2008,10,4,Friday
9030,2008-02-01 00:00:00,2008,2,1,Friday
19084,2004-04-07 00:00:00,2004,4,2,Wednesday
8386,2001-12-21 00:00:00,2001,12,4,Friday
10437,1992-12-10 00:00:00,1992,12,4,Thursday
1360,2002-08-29 00:00:00,2002,8,3,Thursday
101267,2012-06-28 00:00:00,2012,6,2,Thursday
222935,2014-05-16 00:00:00,2014,5,2,Friday
10220,1998-09-11 00:00:00,1998,9,3,Friday
284296,2014-12-12 00:00:00,2014,12,4,Friday
31915,1979-01-01 00:00:00,1979,1,1,Monday
11601,1999-09-10 00:00:00,1999,9,3,Friday
205220,2013-11-01 00:00:00,2013,11,4,Friday
11354,2005-01-23 00:00:00,2005,1,1,Sunday
16241,1978-10-05 00:00:00,1978,10,4,Thursday
14191,2006-03-03 00:00:00,2006,3,1,Friday
286565,2015-06-18 00:00:00,2015,6,2,Thursday
26710,2004-01-09 00:00:00,2004,1,1,Friday
129670,2013-09-21 00:00:00,2013,9,3,Saturday
9059,1995-01-13 00:00:00,1995,1,1,Friday
34549,2001-10-05 00:00:00,2001,10,4,Friday
57157,2011-12-16 00:00:00,2011,12,4,Friday
1948,2006-08-31 00:00:00,2006,8,3,Thursday
28353,1997-08-06 00:00:00,1997,8,3,Wednesday
46889,1998-10-30 00:00:00,1998,10,4,Friday
38093,2010-05-14 00:00:00,2010,5,2,Friday
14976,2008-10-03 00:00:00,2008,10,4,Friday
11027,1981-03-20 00:00:00,1981,3,1,Friday
3635,2003-08-31 00:00:00,2003,8,3,Sunday
387,1981-09-16 00:00:00,1981,9,3,Wednesday
6020,2002-03-22 00:00:00,2002,3,1,Friday
122906,2013-08-16 00:00:00,2013,8,3,Friday
9550,2004-05-19 00:00:00,2004,5,2,Wednesday
60599,2012-09-14 00:00:00,2012,9,3,Friday
227719,2015-01-30 00:00:00,2015,1,1,Friday
14299,2008-12-05 00:00:00,2008,12,4,Friday
19419,2000-05-12 00:00:00,2000,5,2,Friday
12088,1992-09-30 00:00:00,1992,9,3,Wednesday
14799,2006-11-22 00:00:00,2006,11,4,Wednesday
9466,1998-09-07 00:00:00,1998,9,3,Monday
7510,2006-10-27 00:00:00,2006,10,4,Friday
31246,2003-06-20 00:00:00,2003,6,2,Friday
61752,1996-03-22 00:00:00,1996,3,1,Friday
10944,2003-09-09 00:00:00,2003,9,3,Tuesday
10362,2008-11-19 00:00:00,2008,11,4,Wednesday
14778,2001-09-10 00:00:00,2001,9,3,Monday
1255,2006-07-27 00:00:00,2006,7,3,Thursday
45226,1981-11-13 00:00:00,1981,11,4,Friday
10212,1999-03-16 00:00:00,1999,3,1,Tuesday
8669,2008-02-22 00:00:00,2008,2,1,Friday
179144,2013-05-21 00:00:00,2013,5,2,Tuesday
16857,2002-06-14 00:00:00,2002,6,2,Friday
86825,2013-02-28 00:00:00,2013,2,1,Thursday
844,2004-05-20 00:00:00,2004,5,2,Thursday
8060,2007-09-12 00:00:00,2007,9,3,Wednesday
15907,2005-04-22 00:00:00,2005,4,2,Friday
38448,2009-09-14 00:00:00,2009,9,3,Monday
327,2000-09-09 00:00:00,2000,9,3,Saturday
9260,2002-05-24 00:00:00,2002,5,2,Friday
61337,1997-10-31 00:00:00,1997,10,4,Friday
13079,2007-09-08 00:00:00,2007,9,3,Saturday
89325,2012-04-20 00:00:00,2012,4,2,Friday
4170,2007-01-23 00:00:00,2007,1,1,Tuesday
41508,2005-02-10 00:00:00,2005,2,1,Thursday
12479,1999-02-13 00:00:00,1999,2,1,Saturday
44555,2009-12-11 00:00:00,2009,12,4,Friday
10133,2002-10-01 00:00:00,2002,10,4,Tuesday
21345,2009-04-22 00:00:00,2009,4,2,Wednesday
173931,2011-01-01 00:00:00,2011,1,1,Saturday
61984,2010-12-01 00:00:00,2010,12,4,Wednesday
50601,2011-04-14 00:00:00,2011,4,2,Thursday
26466,2009-10-16 00:00:00,2009,10,4,Friday
345003,2015-11-20 00:00:00,2015,11,4,Friday
236751,2014-04-16 00:00:00,2014,4,2,Wednesday
107,2000-09-01 00:00:00,2000,9,3,Friday
357837,2015-10-16 00:00:00,2015,10,4,Friday
8913,1989-04-21 00:00:00,1989,4,2,Friday
13889,1993-04-17 00:00:00,1993,4,2,Saturday
18530,2009-02-07 00:00:00,2009,2,1,Saturday
358451,2015-08-28 00:00:00,2015,8,3,Friday
927,1984-06-07 00:00:00,1984,6,2,Thursday
11,1977-05-25 00:00:00,1977,5,2,Wednesday
291870,2016-01-21 00:00:00,2016,1,1,Thursday
907,1965-12-22 00:00:00,1965,12,4,Wednesday
206563,2014-10-09 00:00:00,2014,10,4,Thursday
11887,2008-10-22 00:00:00,2008,10,4,Wednesday
45317,2010-12-17 00:00:00,2010,12,4,Friday
12094,2006-09-22 00:00:00,2006,9,3,Friday
10377,1992-03-13 00:00:00,1992,3,1,Friday
249164,2014-08-21 00:00:00,2014,8,3,Thursday
256092,2014-05-26 00:00:00,2014,5,2,Monday
9942,1989-02-16 00:00:00,1989,2,1,Thursday
10748,2007-12-21 00:00:00,2007,12,4,Friday
1817,2002-09-09 00:00:00,2002,9,3,Monday
10229,2002-01-25 00:00:00,2002,1,1,Friday
687,1995-12-29 00:00:00,1995,12,4,Friday
